Cast	/job:localhost/replica:0/task:0/device:GPU:0	1	58	61	['(100x100x3)']	[GPU_0_bfc 0.1MB 0.1MB] Cast = Cast(DecodeJpeg/_1)
mixed_1/tower/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(48x1)']	mixed_1/tower/conv/batchnorm/moving_variance = Const()
mixed_1/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_1/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	9	9	['(no output)']	
mixed_1/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_1/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	9	9	['(no output)']	
mixed_1/tower/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	0	2	4	['(1x35x35x48)']	mixed_1/tower/conv/control_dependency = Identity(mixed_1/tower/conv/batchnorm, ^mixed_1/tower/conv/CheckNumerics)
mixed_1/tower/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(1x1x256x48)']	mixed_1/tower/conv/conv2d_params = Const()
mixed_1/tower/conv:Relu	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_1/tower/conv:Relu	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_1/tower/conv_1	/job:localhost/replica:0/task:0/device:GPU:0	0	16	18	['(1x35x35x64)']	mixed_1/tower/conv_1 = Relu(mixed_1/tower/conv_1/control_dependency)
mixed_1/tower/conv_1/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	306	307	['(1x35x35x64)']	mixed_1/tower/conv_1/CheckNumerics = CheckNumerics(mixed_1/tower/conv_1/batchnorm)
mixed_1/tower/conv_1/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	108	112	['(1x35x35x64)']	[GPU_0_bfc 1.3MB 1.3MB] mixed_1/tower/conv_1/Conv2D = Conv2D(mixed_1/tower/conv, mixed_1/tower/conv_1/conv2d_params)
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	9	9	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	131	131	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	9	9	['(no output)']	
mixed_1/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	131	131	['(no output)']	
mixed_1/tower/conv_1/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	54	58	['(1x35x35x64)']	[GPU_0_bfc 0.3MB 0.3MB] mixed_1/tower/conv_1/batchnorm = BatchNormWithGlobalNormalization(mixed_1/tower/conv_1/Conv2D, mixed_1/tower/conv_1/batchnorm/moving_mean, mixed_1/tower/conv_1/batchnorm/moving_variance, mixed_1/tower/conv_1/batchnorm/beta, mixed_1/tower/conv_1/batchnorm/gamma)
mixed_1/tower/conv_1/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(64x1)']	mixed_1/tower/conv_1/batchnorm/beta = Const()
mixed_1/tower/conv_1/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(64x1)']	mixed_1/tower/conv_1/batchnorm/moving_mean = Const()
mixed_1/tower/conv_1/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	1	2	2	['(64x1)']	mixed_1/tower/conv_1/batchnorm/moving_variance = Const()
mixed_1/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_1/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	15	15	['(no output)']	
mixed_1/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_1/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	15	15	['(no output)']	
mixed_1/tower/conv_1/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	2	3	7	['(1x35x35x64)']	mixed_1/tower/conv_1/control_dependency = Identity(mixed_1/tower/conv_1/batchnorm, ^mixed_1/tower/conv_1/CheckNumerics)
mixed_1/tower/conv_1/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(5x5x48x64)']	mixed_1/tower/conv_1/conv2d_params = Const()
mixed_1/tower/conv_1:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_1/tower/conv_1:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_1/tower_1/conv	/job:localhost/replica:0/task:0/device:GPU:0	1	42	45	['(1x35x35x64)']	mixed_1/tower_1/conv = Relu(mixed_1/tower_1/conv/control_dependency)
mixed_1/tower_1/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	289	291	['(1x35x35x64)']	mixed_1/tower_1/conv/CheckNumerics = CheckNumerics(mixed_1/tower_1/conv/batchnorm)
mixed_1/tower_1/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	11	13	['(1x35x35x64)']	[GPU_0_bfc 0.3MB 0.3MB] mixed_1/tower_1/conv/Conv2D = Conv2D(mixed/join, mixed_1/tower_1/conv/conv2d_params)
mixed_1/tower_1/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	16	16	['(no output)']	
mixed_1/tower_1/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	16	16	['(no output)']	
mixed_1/tower_1/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	62	66	['(1x35x35x64)']	[GPU_0_bfc 0.3MB 0.3MB] mixed_1/tower_1/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_1/tower_1/conv/Conv2D, mixed_1/tower_1/conv/batchnorm/moving_mean, mixed_1/tower_1/conv/batchnorm/moving_variance, mixed_1/tower_1/conv/batchnorm/beta, mixed_1/tower_1/conv/batchnorm/gamma)
mixed_1/tower_1/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	1	2	2	['(64x1)']	mixed_1/tower_1/conv/batchnorm/beta = Const()
mixed_1/tower_1/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(64x1)']	mixed_1/tower_1/conv/batchnorm/moving_mean = Const()
mixed_1/tower_1/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(64x1)']	mixed_1/tower_1/conv/batchnorm/moving_variance = Const()
mixed_1/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	1	1	['(no output)']	
mixed_1/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	13	13	['(no output)']	
mixed_1/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	1	1	['(no output)']	
mixed_1/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	13	13	['(no output)']	
mixed_1/tower_1/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	6	['(1x35x35x64)']	mixed_1/tower_1/conv/control_dependency = Identity(mixed_1/tower_1/conv/batchnorm, ^mixed_1/tower_1/conv/CheckNumerics)
mixed_1/tower_1/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(1x1x256x64)']	mixed_1/tower_1/conv/conv2d_params = Const()
mixed_1/tower_1/conv:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_1/tower_1/conv:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_1/tower_1/conv_1	/job:localhost/replica:0/task:0/device:GPU:0	0	24	26	['(1x35x35x96)']	mixed_1/tower_1/conv_1 = Relu(mixed_1/tower_1/conv_1/control_dependency)
mixed_1/tower_1/conv_1/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	286	287	['(1x35x35x96)']	mixed_1/tower_1/conv_1/CheckNumerics = CheckNumerics(mixed_1/tower_1/conv_1/batchnorm)
mixed_1/tower_1/conv_1/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	140	144	['(1x35x35x96)']	[GPU_0_bfc 2.2MB 2.2MB] mixed_1/tower_1/conv_1/Conv2D = Conv2D(mixed_1/tower_1/conv, mixed_1/tower_1/conv_1/conv2d_params)
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	5	5	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	8	8	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	45	45	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	5	5	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	8	8	['(no output)']	
mixed_1/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	45	45	['(no output)']	
mixed_1/tower_1/conv_1/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	37	41	['(1x35x35x96)']	[GPU_0_bfc 0.4MB 0.4MB] mixed_1/tower_1/conv_1/batchnorm = BatchNormWithGlobalNormalization(mixed_1/tower_1/conv_1/Conv2D, mixed_1/tower_1/conv_1/batchnorm/moving_mean, mixed_1/tower_1/conv_1/batchnorm/moving_variance, mixed_1/tower_1/conv_1/batchnorm/beta, mixed_1/tower_1/conv_1/batchnorm/gamma)
mixed_1/tower_1/conv_1/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(96x1)']	mixed_1/tower_1/conv_1/batchnorm/beta = Const()
mixed_1/tower_1/conv_1/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(96x1)']	mixed_1/tower_1/conv_1/batchnorm/moving_mean = Const()
mixed_1/tower_1/conv_1/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(96x1)']	mixed_1/tower_1/conv_1/batchnorm/moving_variance = Const()
mixed_1/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_1/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	14	14	['(no output)']	
mixed_1/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_1/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	14	14	['(no output)']	
mixed_1/tower_1/conv_1/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	2	4	7	['(1x35x35x96)']	mixed_1/tower_1/conv_1/control_dependency = Identity(mixed_1/tower_1/conv_1/batchnorm, ^mixed_1/tower_1/conv_1/CheckNumerics)
mixed_1/tower_1/conv_1/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(3x3x64x96)']	mixed_1/tower_1/conv_1/conv2d_params = Const()
mixed_1/tower_1/conv_1:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_1/tower_1/conv_1:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_1/tower_1/conv_2	/job:localhost/replica:0/task:0/device:GPU:0	1	13	15	['(1x35x35x96)']	mixed_1/tower_1/conv_2 = Relu(mixed_1/tower_1/conv_2/control_dependency)
mixed_1/tower_1/conv_2/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	109	110	['(1x35x35x96)']	mixed_1/tower_1/conv_2/CheckNumerics = CheckNumerics(mixed_1/tower_1/conv_2/batchnorm)
mixed_1/tower_1/conv_2/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	53	56	['(1x35x35x96)']	[GPU_0_bfc 2.6MB 2.6MB] mixed_1/tower_1/conv_2/Conv2D = Conv2D(mixed_1/tower_1/conv_1, mixed_1/tower_1/conv_2/conv2d_params)
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	8	8	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	9	9	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	58	58	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	8	8	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	9	9	['(no output)']	
mixed_1/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	58	58	['(no output)']	
mixed_1/tower_1/conv_2/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	0	24	27	['(1x35x35x96)']	[GPU_0_bfc 0.4MB 0.4MB] mixed_1/tower_1/conv_2/batchnorm = BatchNormWithGlobalNormalization(mixed_1/tower_1/conv_2/Conv2D, mixed_1/tower_1/conv_2/batchnorm/moving_mean, mixed_1/tower_1/conv_2/batchnorm/moving_variance, mixed_1/tower_1/conv_2/batchnorm/beta, mixed_1/tower_1/conv_2/batchnorm/gamma)
mixed_1/tower_1/conv_2/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(96x1)']	mixed_1/tower_1/conv_2/batchnorm/beta = Const()
mixed_1/tower_1/conv_2/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(96x1)']	mixed_1/tower_1/conv_2/batchnorm/moving_mean = Const()
mixed_1/tower_1/conv_2/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(96x1)']	mixed_1/tower_1/conv_2/batchnorm/moving_variance = Const()
mixed_1/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_1/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	16	16	['(no output)']	
mixed_1/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_1/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	16	16	['(no output)']	
mixed_1/tower_1/conv_2/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	2	4	6	['(1x35x35x96)']	mixed_1/tower_1/conv_2/control_dependency = Identity(mixed_1/tower_1/conv_2/batchnorm, ^mixed_1/tower_1/conv_2/CheckNumerics)
mixed_1/tower_1/conv_2/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	2	2	['(3x3x96x96)']	mixed_1/tower_1/conv_2/conv2d_params = Const()
mixed_1/tower_1/conv_2:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_1/tower_1/conv_2:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_1/tower_2/conv	/job:localhost/replica:0/task:0/device:GPU:0	0	15	17	['(1x35x35x64)']	mixed_1/tower_2/conv = Relu(mixed_1/tower_2/conv/control_dependency)
mixed_1/tower_2/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	253	255	['(1x35x35x64)']	mixed_1/tower_2/conv/CheckNumerics = CheckNumerics(mixed_1/tower_2/conv/batchnorm)
mixed_1/tower_2/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	31	35	['(1x35x35x64)']	[GPU_0_bfc 0.5MB 0.5MB] mixed_1/tower_2/conv/Conv2D = Conv2D(mixed_1/tower_2/pool, mixed_1/tower_2/conv/conv2d_params)
mixed_1/tower_2/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	24	24	['(no output)']	
mixed_1/tower_2/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	24	24	['(no output)']	
mixed_1/tower_2/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	43	60	['(1x35x35x64)']	[GPU_0_bfc 0.3MB 0.3MB] mixed_1/tower_2/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_1/tower_2/conv/Conv2D, mixed_1/tower_2/conv/batchnorm/moving_mean, mixed_1/tower_2/conv/batchnorm/moving_variance, mixed_1/tower_2/conv/batchnorm/beta, mixed_1/tower_2/conv/batchnorm/gamma)
mixed_1/tower_2/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(64x1)']	mixed_1/tower_2/conv/batchnorm/beta = Const()
mixed_1/tower_2/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(64x1)']	mixed_1/tower_2/conv/batchnorm/moving_mean = Const()
mixed_1/tower_2/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	2	2	['(64x1)']	mixed_1/tower_2/conv/batchnorm/moving_variance = Const()
mixed_1/tower_2/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	1	1	['(no output)']	
mixed_1/tower_2/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	13	13	['(no output)']	
mixed_1/tower_2/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	1	1	['(no output)']	
mixed_1/tower_2/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	13	13	['(no output)']	
mixed_1/tower_2/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	7	['(1x35x35x64)']	mixed_1/tower_2/conv/control_dependency = Identity(mixed_1/tower_2/conv/batchnorm, ^mixed_1/tower_2/conv/CheckNumerics)
mixed_1/tower_2/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(1x1x256x64)']	mixed_1/tower_2/conv/conv2d_params = Const()
mixed_1/tower_2/conv:Relu	/device:GPU:0/stream:13	0	5	5	['(no output)']	
mixed_1/tower_2/conv:Relu	/device:GPU:0/stream:all	0	5	5	['(no output)']	
mixed_1/tower_2/pool	/job:localhost/replica:0/task:0/device:GPU:0	1	13	16	['(1x35x35x256)']	[GPU_0_bfc 1.3MB 1.3MB] mixed_1/tower_2/pool = AvgPool(mixed/join)
mixed_1/tower_2/pool:AvgPool	/device:GPU:0/stream:13	0	224	224	['(no output)']	
mixed_1/tower_2/pool:AvgPool	/device:GPU:0/stream:all	0	224	224	['(no output)']	
mixed_10/conv	/job:localhost/replica:0/task:0/device:GPU:0	1	38	41	['(1x8x8x320)']	mixed_10/conv = Relu(mixed_10/conv/control_dependency)
mixed_10/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	206	208	['(1x8x8x320)']	mixed_10/conv/CheckNumerics = CheckNumerics(mixed_10/conv/batchnorm)
mixed_10/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	29	32	['(1x8x8x320)']	mixed_10/conv/Conv2D = Conv2D(mixed_9/join, mixed_10/conv/conv2d_params)
mixed_10/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	35	35	['(no output)']	
mixed_10/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	35	35	['(no output)']	
mixed_10/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	35	39	['(1x8x8x320)']	mixed_10/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_10/conv/Conv2D, mixed_10/conv/batchnorm/moving_mean, mixed_10/conv/batchnorm/moving_variance, mixed_10/conv/batchnorm/beta, mixed_10/conv/batchnorm/gamma)
mixed_10/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_10/conv/batchnorm/beta = Const()
mixed_10/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_10/conv/batchnorm/moving_mean = Const()
mixed_10/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(320x1)']	mixed_10/conv/batchnorm/moving_variance = Const()
mixed_10/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_10/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_10/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	6	['(1x8x8x320)']	mixed_10/conv/control_dependency = Identity(mixed_10/conv/batchnorm, ^mixed_10/conv/CheckNumerics)
mixed_10/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(1x1x2048x320)']	mixed_10/conv/conv2d_params = Const()
mixed_10/conv:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/conv:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/join	/job:localhost/replica:0/task:0/device:GPU:0	1	65	71	['(1x8x8x2048)']	[GPU_0_bfc 0.5MB 0.5MB] mixed_10/join = Concat(mixed_10/join/concat_dim, mixed_10/conv, mixed_10/tower/mixed/conv, mixed_10/tower/mixed/conv_1, mixed_10/tower_1/mixed/conv, mixed_10/tower_1/mixed/conv_1, mixed_10/tower_2/conv)
mixed_10/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/join:Concat	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_10/tower/conv	/job:localhost/replica:0/task:0/device:GPU:0	1	17	19	['(1x8x8x384)']	mixed_10/tower/conv = Relu(mixed_10/tower/conv/control_dependency)
mixed_10/tower/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	494	496	['(1x8x8x384)']	mixed_10/tower/conv/CheckNumerics = CheckNumerics(mixed_10/tower/conv/batchnorm)
mixed_10/tower/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	41	43	['(1x8x8x384)']	mixed_10/tower/conv/Conv2D = Conv2D(mixed_9/join, mixed_10/tower/conv/conv2d_params)
mixed_10/tower/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	35	35	['(no output)']	
mixed_10/tower/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	35	35	['(no output)']	
mixed_10/tower/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	2	59	63	['(1x8x8x384)']	mixed_10/tower/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_10/tower/conv/Conv2D, mixed_10/tower/conv/batchnorm/moving_mean, mixed_10/tower/conv/batchnorm/moving_variance, mixed_10/tower/conv/batchnorm/beta, mixed_10/tower/conv/batchnorm/gamma)
mixed_10/tower/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(384x1)']	mixed_10/tower/conv/batchnorm/beta = Const()
mixed_10/tower/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(384x1)']	mixed_10/tower/conv/batchnorm/moving_mean = Const()
mixed_10/tower/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(384x1)']	mixed_10/tower/conv/batchnorm/moving_variance = Const()
mixed_10/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_10/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	5	5	['(no output)']	
mixed_10/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_10/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	5	5	['(no output)']	
mixed_10/tower/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	2	6	['(1x8x8x384)']	mixed_10/tower/conv/control_dependency = Identity(mixed_10/tower/conv/batchnorm, ^mixed_10/tower/conv/CheckNumerics)
