Op rank by total time	Time of 1 call, microseconds	Number of calls in 1 run	Total time in 1 run	% of total time	Cumulative time, microseconds	% of total cumulative time	(FL)OPs in RegisterStatistics	GFLOP/S achieved	Op name	Device	Input/output tensors
888	     2.90	     0.10	     0.29	     0.00	131353.51	    99.98	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x49)(int32 128x49)(int32 128x49)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
889	     5.60	     0.05	     0.28	     0.00	131353.79	    99.98	     0.00	     0.00	Reshape	GPU-0	(6272x17191)(int32 3x1)->(49x128x17191)
890	     3.11	     0.09	     0.28	     0.00	131354.07	    99.98	     0.00	     0.00	Cast	GPU-0	(boolean 128x50)->(128x50)
891	     1.00	     0.28	     0.28	     0.00	131354.35	    99.98	     0.00	     0.00	Exit	GPU-0	(128x39x128)->(128x39x128)
892	     5.60	     0.05	     0.28	     0.00	131354.63	    99.98	     0.00	     0.00	Shape	GPU-0	(int32 49x128)->(int32 2x1)
893	     4.00	     0.07	     0.28	     0.00	131354.91	    99.98	     0.00	     0.00	Transpose	GPU-0	(49x128x128)(int32 3x1)->(128x49x128)
894	     5.40	     0.05	     0.27	     0.00	131355.18	    99.98	     0.00	     0.00	StridedSlice	GPU-0	(49x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
895	     2.45	     0.11	     0.27	     0.00	131355.45	    99.98	     0.00	     0.00	Sum	GPU-0	(9x128)(int32 1x1)(int32 1x1)->(9x128)
896	     3.38	     0.08	     0.27	     0.00	131355.72	    99.98	     0.00	     0.00	Enter	GPU-0	(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)->(int32 128x1)
897	     6.75	     0.04	     0.27	     0.00	131355.99	    99.98	     0.00	     0.00	Shape	GPU-0	(4864x17191)->(int32 2x1)
898	     3.00	     0.09	     0.27	     0.00	131356.26	    99.98	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(51x128)
899	     2.36	     0.11	     0.26	     0.00	131356.52	    99.98	     0.00	     0.00	Reshape	GPU-0	(1152x1)(1152x17191)(int32 2x1)->(9x128)
900	     2.89	     0.09	     0.26	     0.00	131356.78	    99.98	     0.00	     0.00	Shape	GPU-0	(128x50x1)->(int32 3x1)
901	     8.67	     0.03	     0.26	     0.00	131357.04	    99.98	     0.00	     0.00	Shape	GPU-0	(28x128x128)->(int32 3x1)
902	     2.89	     0.09	     0.26	     0.00	131357.30	    99.98	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(25600 bytes)
903	     2.89	     0.09	     0.26	     0.00	131357.56	    99.98	     0.00	     0.00	ExpandDims	GPU-0	(6528x1)(int32 1x1)->(6528x1)
904	    25.00	     0.01	     0.25	     0.00	131357.81	    99.98	     0.00	     0.00	SparseSoftmaxCrossEntropyWithLogits	GPU-0	(6144x17191)(int32 6144x1)->(6144x1)(6144x17191)
905	     2.27	     0.11	     0.25	     0.00	131358.06	    99.99	     0.00	     0.00	Identity	GPU-0	(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)->(int32 128x1)
906	    25.00	     0.01	     0.25	     0.00	131358.31	    99.99	     0.00	     0.00	Mul	GPU-0	(3584x128)(1x1)->(3584x128)
907	     2.50	     0.10	     0.25	     0.00	131358.56	    99.99	     0.00	     0.00	Reshape	GPU-0	(4992x1)(4992x17191)(int32 2x1)->(39x128)
908	     2.27	     0.11	     0.25	     0.00	131358.81	    99.99	     0.00	     0.00	Reshape	GPU-0	(128x9)(int32 3x1)->(128x9x1)
909	     2.67	     0.09	     0.24	     0.00	131359.05	    99.99	     0.00	     0.00	Reshape	GPU-0	(6528x1)(6528x17191)(int32 2x1)->(51x128)
910	     6.00	     0.04	     0.24	     0.00	131359.29	    99.99	     0.00	     0.00	StridedSlice	GPU-0	(38x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
911	     2.67	     0.09	     0.24	     0.00	131359.53	    99.99	     0.00	     0.00	Sum	GPU-0	(51x128)(int32 1x1)(int32 1x1)->(51x128)
912	     1.64	     0.14	     0.23	     0.00	131359.76	    99.99	     0.00	     0.00	Reshape	GPU-0	(128x49x128)(int32 2x1)->(6272x128)
913	     2.09	     0.11	     0.23	     0.00	131359.99	    99.99	     0.00	     0.00	Reshape	GPU-0	(1152x17191)(int32 3x1)->(9x128x17191)
914	     2.56	     0.09	     0.23	     0.00	131360.22	    99.99	     0.00	     0.00	Reshape	GPU-0	(128x50)(int32 3x1)->(128x50x1)
915	     5.50	     0.04	     0.22	     0.00	131360.44	    99.99	     0.00	     0.00	Shape	GPU-0	(int32 38x128)->(int32 2x1)
916	     4.40	     0.05	     0.22	     0.00	131360.66	    99.99	     0.00	     0.00	Sum	GPU-0	(49x128)(int32 2x1)->(1x1)
917	     2.20	     0.10	     0.22	     0.00	131360.88	    99.99	     0.00	     0.00	Reshape	GPU-0	(4992x17191)(int32 3x1)->(39x128x17191)
918	    22.00	     0.01	     0.22	     0.00	131361.10	    99.99	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 18x128)(int32 1x1)->(18x128x128)
919	     2.00	     0.11	     0.22	     0.00	131361.32	    99.99	     0.00	     0.00	Reshape	GPU-0	(1152x128)(int32 3x1)->(9x128x128)
920	     1.57	     0.14	     0.22	     0.00	131361.54	    99.99	     0.00	     0.00	Sum	GPU-0	(128x39x128)(int32 1x1)(int32 1x1)->(128x39x128)
921	     2.62	     0.08	     0.21	     0.00	131361.75	    99.99	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
922	     2.10	     0.10	     0.21	     0.00	131361.96	    99.99	     0.00	     0.00	Identity	GPU-0	(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)->(int32 128x1)
923	     0.95	     0.22	     0.21	     0.00	131362.17	    99.99	     0.00	     0.00	Exit	GPU-0	(128x9x128)->(128x9x128)
924	     3.00	     0.07	     0.21	     0.00	131362.38	    99.99	     0.00	     0.00	Shape	GPU-0	(128x49x1)->(int32 3x1)
925	     5.25	     0.04	     0.21	     0.00	131362.59	    99.99	     0.00	     0.00	Transpose	GPU-0	(128x38)(int32 2x1)->(38x128)
926	     2.10	     0.10	     0.21	     0.00	131362.80	    99.99	     0.00	     0.00	Enter	GPU-0	(int32 128x49)(int32 128x49)(int32 128x49)(int32 128x1)(int32 128x1)->(int32 128x1)
927	     4.20	     0.05	     0.21	     0.00	131363.01	    99.99	     0.00	     0.00	Transpose	GPU-0	(128x49)(int32 2x1)->(49x128)
928	     2.00	     0.10	     0.20	     0.00	131363.21	    99.99	     0.00	     0.00	Reshape	GPU-0	(4992x128)(int32 3x1)->(39x128x128)
929	     1.82	     0.11	     0.20	     0.00	131363.41	    99.99	     0.00	     0.00	Reshape	GPU-0	(9x128)(int32 1x1)->(1152x1)
930	    20.00	     0.01	     0.20	     0.00	131363.61	    99.99	     0.00	     0.00	Mul	GPU-0	(3584x128)(1x1)(int32 1x1)->(3584x128)
931	     2.50	     0.08	     0.20	     0.00	131363.81	    99.99	     0.00	     0.00	Reshape	GPU-0	(int32 38x128)(int32 1x1)->(int32 4864x1)
932	     2.22	     0.09	     0.20	     0.00	131364.01	    99.99	     0.00	     0.00	Identity	GPU-0	(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)->(int32 128x1)
933	     5.00	     0.04	     0.20	     0.00	131364.21	    99.99	     0.00	     0.00	Sum	GPU-0	(38x128)(int32 2x1)->(1x1)
934	     1.73	     0.11	     0.19	     0.00	131364.40	    99.99	     0.00	     0.00	Sum	GPU-0	(128x9x128)(int32 1x1)(int32 1x1)->(128x9x128)
935	     2.38	     0.08	     0.19	     0.00	131364.59	    99.99	     0.00	     0.00	Transpose	GPU-0	(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 38x128)
936	     2.11	     0.09	     0.19	     0.00	131364.78	    99.99	     0.00	     0.00	Reshape	GPU-0	(6528x17191)(int32 3x1)->(51x128x17191)
937	     2.11	     0.09	     0.19	     0.00	131364.97	    99.99	     0.00	     0.00	Reshape	GPU-0	(int32 50x128)(int32 1x1)->(int32 6400x1)
938	     2.25	     0.08	     0.18	     0.00	131365.15	    99.99	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(304 bytes)
939	     4.50	     0.04	     0.18	     0.00	131365.33	    99.99	     0.00	     0.00	Size	GPU-0	(int32 38x128)->(int32 1x1)
940	     4.50	     0.04	     0.18	     0.00	131365.51	    99.99	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(23552 bytes)
941	     3.60	     0.05	     0.18	     0.00	131365.69	    99.99	     0.00	     0.00	Shape	GPU-0	(6272x17191)->(int32 2x1)
942	     8.50	     0.02	     0.17	     0.00	131365.86	    99.99	     0.00	     0.00	Sum	GPU-0	(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
943	     4.25	     0.04	     0.17	     0.00	131366.03	    99.99	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(38x128)
944	     4.25	     0.04	     0.17	     0.00	131366.20	    99.99	     0.00	     0.00	Shape	GPU-0	(4864x1)(4864x17191)->(int32 1x1)
945	     1.70	     0.10	     0.17	     0.00	131366.37	    99.99	     0.00	     0.00	Reshape	GPU-0	(6272x17191)(int32 2x1)->(6272x17191)
946	     1.89	     0.09	     0.17	     0.00	131366.54	    99.99	     0.00	     0.00	Reshape	GPU-0	(6528x128)(int32 3x1)->(51x128x128)
947	     1.21	     0.14	     0.17	     0.00	131366.71	    99.99	     0.00	     0.00	Reshape	GPU-0	(128x39x128)(int32 3x1)->(128x39x128)
948	     1.70	     0.10	     0.17	     0.00	131366.88	    99.99	     0.00	     0.00	Identity	GPU-0	(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)->(1x1)
949	     1.45	     0.11	     0.16	     0.00	131367.04	    99.99	     0.00	     0.00	Identity	GPU-0	(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)->(1x1)
950	     1.78	     0.09	     0.16	     0.00	131367.20	    99.99	     0.00	     0.00	Sum	GPU-0	(128x50x128)(int32 1x1)(int32 1x1)->(128x50x128)
951	     1.78	     0.09	     0.16	     0.00	131367.36	    99.99	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(6528 bytes)
952	     3.20	     0.05	     0.16	     0.00	131367.52	    99.99	     0.00	     0.00	Shape	GPU-0	(6272x1)(6272x17191)->(int32 1x1)
953	     0.89	     0.18	     0.16	     0.00	131367.68	    99.99	     0.00	     0.00	Exit	GPU-0	(128x50x128)->(128x50x128)
954	     8.00	     0.02	     0.16	     0.00	131367.84	    99.99	     0.00	     0.00	Sum	GPU-0	(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
955	     3.20	     0.05	     0.16	     0.00	131368.00	    99.99	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(49x128)
956	     1.45	     0.11	     0.16	     0.00	131368.16	    99.99	     0.00	     0.00	Reshape	GPU-0	(128x9x128)(int32 3x1)->(128x9x128)
957	    15.00	     0.01	     0.15	     0.00	131368.31	    99.99	     0.00	     0.00	Mul	GPU-0	(2304x128)(1x1)->(2304x128)
958	     7.50	     0.02	     0.15	     0.00	131368.46	    99.99	     0.00	     0.00	Sum	GPU-0	(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
959	     1.88	     0.08	     0.15	     0.00	131368.61	    99.99	     0.00	     0.00	Reshape	GPU-0	(38x128x128)(int32 2x1)->(4864x128)
960	     2.14	     0.07	     0.15	     0.00	131368.76	    99.99	     0.00	     0.00	Reshape	GPU-0	(128x49)(int32 3x1)->(128x49x1)
961	     1.67	     0.09	     0.15	     0.00	131368.91	    99.99	     0.00	     0.00	Identity	GPU-0	(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)->(1x1)
962	     1.56	     0.09	     0.14	     0.00	131369.05	    99.99	     0.00	     0.00	Reshape	GPU-0	(51x128)(int32 1x1)->(6528x1)
963	     1.40	     0.10	     0.14	     0.00	131369.19	    99.99	     0.00	     0.00	Reshape	GPU-0	(39x128)(int32 1x1)->(4992x1)
964	     2.80	     0.05	     0.14	     0.00	131369.33	    99.99	     0.00	     0.00	ExpandDims	GPU-0	(6272x1)(int32 1x1)->(6272x1)
965	    13.00	     0.01	     0.13	     0.00	131369.46	    99.99	     0.00	     0.00	Shape	GPU-0	(int32 28x128)->(int32 2x1)
966	    13.00	     0.01	     0.13	     0.00	131369.59	    99.99	     0.00	     0.00	Mul	GPU-0	(2304x128)(1x1)(int32 1x1)->(2304x128)
967	     3.25	     0.04	     0.13	     0.00	131369.72	    99.99	     0.00	     0.00	Cast	GPU-0	(boolean 128x38)->(128x38)
968	     4.33	     0.03	     0.13	     0.00	131369.85	    99.99	     0.00	     0.00	Shape	GPU-0	(46x128x128)->(int32 3x1)
969	     1.33	     0.09	     0.12	     0.00	131369.97	    99.99	     0.00	     0.00	Reshape	GPU-0	(128x50x128)(int32 3x1)->(128x50x128)
970	     2.40	     0.05	     0.12	     0.00	131370.09	    99.99	     0.00	     0.00	Sum	GPU-0	(49x128)(int32 1x1)(int32 1x1)->(49x128)
971	     6.00	     0.02	     0.12	     0.00	131370.21	    99.99	     0.00	     0.00	Sum	GPU-0	(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
972	     3.00	     0.04	     0.12	     0.00	131370.33	    99.99	     0.00	     0.00	Sum	GPU-0	(38x128)(int32 1x1)(int32 1x1)->(38x128)
973	     4.00	     0.03	     0.12	     0.00	131370.45	    99.99	     0.00	     0.00	Shape	GPU-0	(28x128)->(int32 2x1)
974	     2.40	     0.05	     0.12	     0.00	131370.57	    99.99	     0.00	     0.00	Reshape	GPU-0	(6272x1)(6272x17191)(int32 2x1)->(49x128)
975	     1.50	     0.08	     0.12	     0.00	131370.69	    99.99	     0.00	     0.00	Reshape	GPU-0	(4864x17191)(int32 2x1)->(4864x17191)
976	     3.00	     0.04	     0.12	     0.00	131370.81	    99.99	     0.00	     0.00	ExpandDims	GPU-0	(4864x1)(int32 1x1)->(4864x1)
977	     3.67	     0.03	     0.11	     0.00	131370.92	    99.99	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 48x1)
978	     3.67	     0.03	     0.11	     0.00	131371.03	    99.99	     0.00	     0.00	Shape	GPU-0	(48x128x128)->(int32 3x1)
979	     2.75	     0.04	     0.11	     0.00	131371.14	   100.00	     0.00	     0.00	Reshape	GPU-0	(4864x1)(4864x17191)(int32 2x1)->(38x128)
980	    11.00	     0.01	     0.11	     0.00	131371.25	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 29x128)
981	     2.20	     0.05	     0.11	     0.00	131371.36	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x49)(int32 128x49)(int32 128x49)(int32 128x1)(int32 128x1)->(int32 128x1)
982	     3.67	     0.03	     0.11	     0.00	131371.47	   100.00	     0.00	     0.00	Shape	GPU-0	(48x128)->(int32 2x1)
983	     3.67	     0.03	     0.11	     0.00	131371.58	   100.00	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 28x1)
984	     3.33	     0.03	     0.10	     0.00	131371.68	   100.00	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 18x1)
985	    10.00	     0.01	     0.10	     0.00	131371.78	   100.00	     0.00	     0.00	Shape	GPU-0	(int32 48x128)->(int32 2x1)
986	     2.50	     0.04	     0.10	     0.00	131371.88	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)->(int32 128x1)
987	     2.00	     0.05	     0.10	     0.00	131371.98	   100.00	     0.00	     0.00	MatMul	GPU-0	(6272x17191)(128x17191)->(6272x128)
988	     3.33	     0.03	     0.10	     0.00	131372.08	   100.00	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 46x1)
989	     3.33	     0.03	     0.10	     0.00	131372.18	   100.00	     0.00	     0.00	Shape	GPU-0	(18x128x128)->(int32 3x1)
990	     3.00	     0.03	     0.09	     0.00	131372.27	   100.00	     0.00	     0.00	Shape	GPU-0	(46x128)->(int32 2x1)
991	     1.29	     0.07	     0.09	     0.00	131372.36	   100.00	     0.00	     0.00	Sum	GPU-0	(128x49x128)(int32 1x1)(int32 1x1)->(128x49x128)
992	     3.00	     0.03	     0.09	     0.00	131372.45	   100.00	     0.00	     0.00	Shape	GPU-0	(18x128)->(int32 2x1)
993	     2.25	     0.04	     0.09	     0.00	131372.54	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(14336 bytes)
994	     2.25	     0.04	     0.09	     0.00	131372.63	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(4864 bytes)
995	     2.25	     0.04	     0.09	     0.00	131372.72	   100.00	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 38x128)(int32 1x1)->(38x128x128)
996	     8.00	     0.01	     0.08	     0.00	131372.80	   100.00	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)->(boolean 128x1)
997	     4.00	     0.02	     0.08	     0.00	131372.88	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 18x128)
998	     1.14	     0.07	     0.08	     0.00	131372.96	   100.00	     0.00	     0.00	Reshape	GPU-0	(128x49x128)(int32 3x1)->(128x49x128)
999	     4.00	     0.02	     0.08	     0.00	131373.04	   100.00	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(24576 bytes)
1000	     2.00	     0.04	     0.08	     0.00	131373.12	   100.00	     0.00	     0.00	Reshape	GPU-0	(4864x128)(int32 3x1)->(38x128x128)
1001	     8.00	     0.01	     0.08	     0.00	131373.20	   100.00	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)->(boolean 128x1)
1002	     8.00	     0.01	     0.08	     0.00	131373.28	   100.00	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)->(boolean 128x1)
1003	     1.75	     0.04	     0.07	     0.00	131373.35	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)->(1x1)
1004	     1.75	     0.04	     0.07	     0.00	131373.42	   100.00	     0.00	     0.00	Reshape	GPU-0	(4864x17191)(int32 3x1)->(38x128x17191)
1005	     1.40	     0.05	     0.07	     0.00	131373.49	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x49)(int32 128x49)(int32 128x49)(int32 128x1)(int32 128x1)->(1x1)
1006	     3.50	     0.02	     0.07	     0.00	131373.56	   100.00	     0.00	     0.00	Shape	GPU-0	(28x128x17191)->(int32 3x1)
1007	     1.75	     0.04	     0.07	     0.00	131373.63	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 39x128)
1008	     1.40	     0.05	     0.07	     0.00	131373.70	   100.00	     0.00	     0.00	Reshape	GPU-0	(6272x128)(int32 3x1)->(49x128x128)
1009	     7.00	     0.01	     0.07	     0.00	131373.77	   100.00	     0.00	     0.00	StridedSlice	GPU-0	(48x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
1010	     7.00	     0.01	     0.07	     0.00	131373.84	   100.00	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(18x128)
1011	     1.20	     0.05	     0.06	     0.00	131373.90	   100.00	     0.00	     0.00	Reshape	GPU-0	(49x128)(int32 1x1)->(6272x1)
1012	     3.00	     0.02	     0.06	     0.00	131373.96	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
1013	     6.00	     0.01	     0.06	     0.00	131374.02	   100.00	     0.00	     0.00	StridedSlice	GPU-0	(28x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
1014	     6.00	     0.01	     0.06	     0.00	131374.08	   100.00	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)->(boolean 128x1)
1015	     6.00	     0.01	     0.06	     0.00	131374.14	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 49x128)
1016	     6.00	     0.01	     0.06	     0.00	131374.20	   100.00	     0.00	     0.00	Transpose	GPU-0	(128x28)(int32 2x1)->(28x128)
1017	     6.00	     0.01	     0.06	     0.00	131374.26	   100.00	     0.00	     0.00	Size	GPU-0	(int32 28x128)->(int32 1x1)
1018	     3.00	     0.02	     0.06	     0.00	131374.32	   100.00	     0.00	     0.00	Reshape	GPU-0	(int32 28x128)(int32 1x1)->(int32 3584x1)
1019	     3.00	     0.02	     0.06	     0.00	131374.38	   100.00	     0.00	     0.00	Shape	GPU-0	(48x128x17191)->(int32 3x1)
1020	     5.00	     0.01	     0.05	     0.00	131374.43	   100.00	     0.00	     0.00	StridedSlice	GPU-0	(46x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
1021	     5.00	     0.01	     0.05	     0.00	131374.48	   100.00	     0.00	     0.00	StridedSlice	GPU-0	(18x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
1022	     2.50	     0.02	     0.05	     0.00	131374.53	   100.00	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(23552 bytes)
1023	     2.50	     0.02	     0.05	     0.00	131374.58	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 46x128)
1024	     5.00	     0.01	     0.05	     0.00	131374.63	   100.00	     0.00	     0.00	Shape	GPU-0	(int32 46x128)->(int32 2x1)
1025	     5.00	     0.01	     0.05	     0.00	131374.68	   100.00	     0.00	     0.00	Size	GPU-0	(int32 48x128)->(int32 1x1)
1026	     5.00	     0.01	     0.05	     0.00	131374.73	   100.00	     0.00	     0.00	Size	GPU-0	(int32 18x128)->(int32 1x1)
1027	     2.50	     0.02	     0.05	     0.00	131374.78	   100.00	     0.00	     0.00	Enter	GPU-0	(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)->(int32 128x1)
1028	     5.00	     0.01	     0.05	     0.00	131374.83	   100.00	     0.00	     0.00	Shape	GPU-0	(2304x17191)->(int32 2x1)
1029	     2.50	     0.02	     0.05	     0.00	131374.88	   100.00	     0.00	     0.00	Mul	GPU-0	(46x128)(46x128)->(46x128)
1030	     2.50	     0.02	     0.05	     0.00	131374.93	   100.00	     0.00	     0.00	Mul	GPU-0	(28x128)(28x128)->(28x128)
1031	     5.00	     0.01	     0.05	     0.00	131374.98	   100.00	     0.00	     0.00	Shape	GPU-0	(int32 18x128)->(int32 2x1)
1032	     5.00	     0.01	     0.05	     0.00	131375.03	   100.00	     0.00	     0.00	Sum	GPU-0	(48x128)(int32 2x1)->(1x1)
1033	     1.25	     0.04	     0.05	     0.00	131375.08	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(9216 bytes)
1034	     2.50	     0.02	     0.05	     0.00	131375.13	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
1035	     2.50	     0.02	     0.05	     0.00	131375.18	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
1036	     2.00	     0.02	     0.04	     0.00	131375.22	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
1037	     2.00	     0.02	     0.04	     0.00	131375.26	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(368 bytes)
1038	     4.00	     0.01	     0.04	     0.00	131375.30	   100.00	     0.00	     0.00	Size	GPU-0	(int32 46x128)->(int32 1x1)
1039	     2.00	     0.02	     0.04	     0.00	131375.34	   100.00	     0.00	     0.00	Reshape	GPU-0	(46x128x128)(int32 2x1)->(5888x128)
1040	     4.00	     0.01	     0.04	     0.00	131375.38	   100.00	     0.00	     0.00	Transpose	GPU-0	(128x18)(int32 2x1)->(18x128)
1041	     2.00	     0.02	     0.04	     0.00	131375.42	   100.00	     0.00	     0.00	Enter	GPU-0	(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)->(int32 128x1)
1042	     4.00	     0.01	     0.04	     0.00	131375.46	   100.00	     0.00	     0.00	Shape	GPU-0	(5888x17191)->(int32 2x1)
1043	     2.00	     0.02	     0.04	     0.00	131375.50	   100.00	     0.00	     0.00	Reshape	GPU-0	(6144x17191)(int32 2x1)->(6144x17191)
1044	     2.00	     0.02	     0.04	     0.00	131375.54	   100.00	     0.00	     0.00	Mul	GPU-0	(48x128)(48x128)->(48x128)
1045	     4.00	     0.01	     0.04	     0.00	131375.58	   100.00	     0.00	     0.00	Shape	GPU-0	(6144x1)(6144x17191)->(int32 1x1)
1046	     4.00	     0.01	     0.04	     0.00	131375.62	   100.00	     0.00	     0.00	Shape	GPU-0	(5888x1)(5888x17191)->(int32 1x1)
1047	     2.00	     0.02	     0.04	     0.00	131375.66	   100.00	     0.00	     0.00	Enter	GPU-0	(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)->(int32 128x1)
1048	     2.00	     0.02	     0.04	     0.00	131375.70	   100.00	     0.00	     0.00	Mul	GPU-0	(18x128)(18x128)->(18x128)
1049	     2.00	     0.02	     0.04	     0.00	131375.74	   100.00	     0.00	     0.00	Reshape	GPU-0	(3584x17191)(int32 2x1)->(3584x17191)
1050	     4.00	     0.01	     0.04	     0.00	131375.78	   100.00	     0.00	     0.00	Shape	GPU-0	(6144x17191)->(int32 2x1)
1051	     4.00	     0.01	     0.04	     0.00	131375.82	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(3584x1)(int32 1x1)->(3584x1)
1052	     4.00	     0.01	     0.04	     0.00	131375.86	   100.00	     0.00	     0.00	Shape	GPU-0	(3584x1)(3584x17191)->(int32 1x1)
1053	     2.00	     0.02	     0.04	     0.00	131375.90	   100.00	     0.00	     0.00	Reshape	GPU-0	(int32 18x128)(int32 1x1)->(int32 2304x1)
1054	     4.00	     0.01	     0.04	     0.00	131375.94	   100.00	     0.00	     0.00	Sum	GPU-0	(28x128)(int32 2x1)->(1x1)
1055	     2.00	     0.02	     0.04	     0.00	131375.98	   100.00	     0.00	     0.00	Enter	GPU-0	(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)->(int32 128x1)
